# source_id     	ra      	dec     	x	y	plx	pmra	pmdec	plxe	pmrae	pmdece	pmcorr	g_mag	bp_rp	Sigma	qflag	memberprob
6751350253271088768	295.173200	-30.869523	 0.1497	 0.0951	0.4599	-3.4702	-9.1508	0.1282	0.1157	0.1086	0.2778	17.9052	0.7925	15.69	3	0.99744
6751350248968377600	295.175567	-30.866110	 0.1517	 0.0985	0.1690	2.6465	-4.3471	0.2507	0.2177	0.2104	0.3447	18.8735	1.3605	15.29	3	0.00000
6751350047105498624	295.180974	-30.868355	 0.1564	 0.0963	-0.1750	-2.4290	-9.1321	0.4660	0.4074	0.4227	0.5324	19.6222	1.0767	14.91	3	0.94269
6751350253271087488	295.178281	-30.864986	 0.1541	 0.0996	0.4738	-3.0520	-11.684	0.2609	0.2203	0.2108	0.3166	18.8296	2.1038	14.94	3	0.00000
6751350352048538240	295.180776	-30.864757	 0.1562	 0.0999	1.2507	1.4694	0.3188	0.5193	0.4531	0.4408	0.3947	19.8422	3.0000	14.64	2	0.00000
6751350253267112448	295.164203	-30.865574	 0.1420	 0.0991	-0.5199	-15.877	-10.207	0.8511	0.6337	0.6212	0.3171	20.0920	2.1337	16.46	2	0.00000
6751350248968383488	295.164462	-30.862490	 0.1422	 0.1022	-0.3205	-3.6633	-9.3892	0.3486	0.3070	0.3081	0.4260	19.3737	0.9158	15.97	1	0.99838
6751350253268334080	295.167138	-30.860517	 0.1445	 0.1041	0.9728	0.4317	-1.3820	1.0258	0.9030	0.8414	0.3928	20.4665	2.0314	15.62	2	0.00000
6751350253268334464	295.167413	-30.858459	 0.1448	 0.1062	-0.5077	-3.4991	-9.5420	0.8039	0.7973	0.6993	0.2025	20.3997	1.2799	15.47	2	0.99110
6751350356348127872	295.177026	-30.856384	 0.1530	 0.1082	0.5776	3.3105	-1.9557	1.4653	1.1715	0.8577	-0.1333	20.3031	1.9322	14.28	2	0.00000
